seed,condition,method,selected_lambda,validation_mse,test_mse,coefficient_mse,truth_penalty_energy,estimate_penalty_energy
13,isotropic,ridge,0.31622776601683794,0.8336878795261247,0.83990840605714,0.008908688110124355,1.0000000000000002,0.37260367472196704
13,isotropic,isospectral_random,0.0,0.9497388658856348,0.9167980538268051,0.010316539284652503,0.5671459608113513,0.4185790054836286
13,isotropic,grid_laplacian,0.31622776601683794,0.8373853571806613,0.7858874679160088,0.008355879371905005,0.9426576371113935,0.32220573120711454
13,permuted_misaligned,dstm_boundary,0.0,1.1870912307665802,1.0351440004322565,0.011820675341157947,0.37168819267731235,0.43170359383733464
13,permuted_misaligned,ridge,0.31622776601683794,1.027794574972468,0.8503453017514276,0.009267526156220663,1.0,0.3834527568688011
13,permuted_misaligned,isospectral_random,0.0,1.1870912307665802,1.0351440004322565,0.011820675341157947,0.5353367176157527,0.416436597152758
13,permuted_misaligned,grid_laplacian,0.31622776601683794,0.9646713011319267,0.8365039977322155,0.008930830943771999,0.9295838208380779,0.3505441243179574
14,aligned_in_kernel,dstm_boundary,31.622776601683793,0.8872071485416795,0.926127294119606,0.01173395137415396,1.1472267668582734e-18,6.947972415195628e-05
14,aligned_in_kernel,ridge,1.0,0.8434997381238396,0.854894666381457,0.010062484159356207,1.0000000000000002,0.20213300629139624
14,aligned_in_kernel,isospectral_random,0.0,1.8369742372865887,1.656406045934705,0.02432353128056099,0.3635506628516953,0.8758517034400553
14,aligned_in_kernel,grid_laplacian,1.0,0.7642114579635728,0.7707483243706723,0.008550339677357448,0.7809386575206412,0.17102894529549978
14,isotropic,dstm_boundary,0.0,1.722388109011459,1.636762278616983,0.02371377218540972,0.4438194019924456,0.9045568288510041
14,isotropic,ridge,1.0,0.7120524653833312,0.7502150857365975,0.008219897000950386,1.0,0.31064356181432384
14,isotropic,isospectral_random,0.0,1.722388109011459,1.636762278616983,0.02371377218540972,0.5711181057207397,0.876902533857955
14,isotropic,grid_laplacian,3.1622776601683795,0.9204907377541207,1.0052256757545344,0.012126062943803396,1.1441499754925828,0.09350405503931614
14,permuted_misaligned,dstm_boundary,0.0,1.669653979059507,1.6569481757775328,0.02450968849656336,0.2330503272195471,0.8225305764686153
14,permuted_misaligned,ridge,0.31622776601683794,0.8709895249459343,0.8921347151961228,0.010348980393724738,1.0000000000000002,0.4195564405122554
